OrderID,InvoiceNo,OrderDate,Year,Month,MonthName,WeekOfYear,Weekday,CustomerID,CustomerName,Region,Country,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,Sales,Cost,ShippingCost,Profit,OrderPriority,Channel,ProfitMarginPct,GrossMargin
ORD10468,INV20468,2023-11-15,2023,11,Nov,46,Wednesday,C1868,Customer 70,East,India,P934,Accessories Model 49,Electronics,Accessories,2,1989.7,0.1,3581.46,3257.94,28.39,295.13,Low,Retail,0.0824,323.52
ORD10469,INV20469,2025-10-04,2025,10,Oct,40,Saturday,C1611,Customer 119,West,UAE,P917,Laptops Model 19,Electronics,Laptops,2,3974.15,0.0,7948.3,4536.2,52.68,3359.42,Medium,Online,0.4227,3412.1
ORD10470,INV20470,2025-06-14,2025,6,Jun,24,Saturday,C1399,Customer 194,West,India,P854,Storage Model 42,Furniture,Storage,4,3631.05,0.05,13797.99,10322.31,85.25,3390.43,Low,Online,0.2457,3475.68
ORD10471,INV20471,2024-05-05,2024,5,May,18,Sunday,C1828,Customer 138,Central,India,P860,Binders Model 35,Office Supplies,Binders,5,958.04,0.15,4071.67,3863.26,89.43,118.98,Low,Online,0.0292,208.41
ORD10472,INV20472,2023-10-07,2023,10,Oct,40,Saturday,C1717,Customer 319,East,India,P563,Supplement Model 18,Pharmaceuticals,Supplement,1,1969.74,0.15,1674.28,1558.19,91.16,24.93,Low,Online,0.0149,116.09
ORD10473,INV20473,2023-04-12,2023,4,Apr,15,Wednesday,C1128,Customer 367,Central,India,P388,Chairs Model 18,Furniture,Chairs,1,4392.88,0.15,3733.95,2929.27,58.76,745.92,Medium,Online,0.1998,804.68
ORD10474,INV20474,2023-11-05,2023,11,Nov,44,Sunday,C1804,Customer 256,North,Nepal,P530,Tables Model 20,Furniture,Tables,2,416.82,0.1,750.28,552.4,82.34,115.54,Medium,Retail,0.154,197.88
ORD10475,INV20475,2024-11-07,2024,11,Nov,45,Thursday,C1073,Customer 279,North,India,P894,Laptops Model 26,Electronics,Laptops,4,1785.08,0.15,6069.27,4725.18,16.18,1327.91,Low,Distributor,0.2188,1344.09
ORD10476,INV20476,2024-05-27,2024,5,May,22,Monday,C1789,Customer 227,West,India,P354,Accessories Model 25,Electronics,Accessories,5,1127.45,0.05,5355.39,4219.51,53.56,1082.32,Medium,Online,0.2021,1135.88
ORD10477,INV20477,2025-08-01,2025,8,Aug,31,Friday,C1984,Customer 160,North,Bhutan,P498,Tables Model 44,Furniture,Tables,1,4032.25,0.1,3629.03,3152.59,59.36,417.08,Low,Retail,0.1149,476.44
ORD10478,INV20478,2023-09-08,2023,9,Sep,36,Friday,C1884,Customer 342,East,Bangladesh,P469,Paper Model 4,Office Supplies,Paper,2,3920.7,0.05,7449.33,6081.19,82.27,1285.87,Critical,Online,0.1726,1368.14
ORD10479,INV20479,2025-06-08,2025,6,Jun,23,Sunday,C1405,Customer 125,East,India,P698,Tables Model 8,Furniture,Tables,2,3121.35,0.0,6242.7,4823.58,25.29,1393.83,Critical,Retail,0.2233,1419.12
ORD10480,INV20480,2025-08-31,2025,8,Aug,35,Sunday,C1511,Customer 47,Central,India,P354,Paper Model 11,Office Supplies,Paper,6,4451.18,0.2,21365.66,19326.37,66.92,1972.37,Low,Distributor,0.0923,2039.29
ORD10481,INV20481,2023-05-03,2023,5,May,18,Wednesday,C1128,Customer 250,North,Nepal,P649,Storage Model 7,Furniture,Storage,3,1051.16,0.05,2995.81,2031.31,31.74,932.76,Low,Retail,0.3114,964.5
ORD10482,INV20482,2024-12-12,2024,12,Dec,50,Thursday,C1366,Customer 371,West,Oman,P805,Chairs Model 25,Furniture,Chairs,3,980.21,0.05,2793.6,1685.25,72.65,1035.7,Low,Online,0.3707,1108.35
ORD10483,INV20483,2025-06-15,2025,6,Jun,24,Sunday,C1556,Customer 179,Central,India,P680,OTC Model 12,Pharmaceuticals,OTC,4,3477.18,0.1,12517.85,8751.63,94.52,3671.7,Medium,Online,0.2933,3766.22
ORD10484,INV20484,2023-11-25,2023,11,Nov,47,Saturday,C1554,Customer 188,North,Bhutan,P402,Tables Model 17,Furniture,Tables,3,3488.47,0.15,8895.6,6442.66,63.58,2389.36,Low,Retail,0.2686,2452.94
ORD10485,INV20485,2025-02-15,2025,2,Feb,7,Saturday,C1738,Customer 33,South,India,P344,Binders Model 21,Office Supplies,Binders,5,487.51,0.2,1950.04,1851.77,43.15,55.12,High,Online,0.0283,98.27
ORD10486,INV20486,2025-10-15,2025,10,Oct,42,Wednesday,C1329,Customer 57,Central,India,P519,Writing Model 42,Office Supplies,Writing,1,1334.9,0.0,1334.9,747.68,89.13,498.09,Medium,Online,0.3731,587.22
ORD10487,INV20487,2023-09-23,2023,9,Sep,38,Saturday,C1101,Customer 17,South,India,P597,Chairs Model 13,Furniture,Chairs,2,3350.89,0.2,5361.42,4335.44,90.81,935.17,Medium,Online,0.1744,1025.98
ORD10488,INV20488,2025-09-30,2025,9,Sep,40,Tuesday,C1735,Customer 37,Central,India,P326,Laptops Model 39,Electronics,Laptops,6,2904.68,0.0,17428.08,9937.09,18.54,7472.45,High,Online,0.4288,7490.99
ORD10489,INV20489,2025-10-03,2025,10,Oct,40,Friday,C1960,Customer 213,North,Nepal,P671,Laptops Model 48,Electronics,Laptops,6,249.74,0.1,1348.6,1008.99,21.71,317.9,High,Online,0.2357,339.61
ORD10490,INV20490,2024-06-28,2024,6,Jun,26,Friday,C1983,Customer 266,Central,India,P179,Laptops Model 14,Electronics,Laptops,1,1834.11,0.0,1834.11,1440.0,60.96,333.15,Low,Online,0.1816,394.11
ORD10491,INV20491,2025-02-28,2025,2,Feb,9,Friday,C1571,Customer 384,South,India,P740,Storage Model 12,Furniture,Storage,2,121.19,0.2,193.9,188.89,66.14,-61.13,Medium,Online,-0.3153,5.01
ORD10492,INV20492,2025-01-03,2025,1,Jan,1,Friday,C1563,Customer 206,West,Oman,P270,OTC Model 12,Pharmaceuticals,OTC,1,4193.74,0.2,3354.99,3086.0,60.71,208.28,Low,Online,0.0621,268.99
ORD10493,INV20493,2025-06-26,2025,6,Jun,26,Thursday,C1648,Customer 221,East,Bangladesh,P522,Writing Model 49,Office Supplies,Writing,7,1976.69,0.1,12453.15,8560.33,63.72,3829.1,Medium,Retail,0.3075,3892.82
ORD10494,INV20494,2024-03-14,2024,3,Mar,11,Thursday,C1982,Customer 204,West,Oman,P563,Writing Model 29,Office Supplies,Writing,4,4978.37,0.0,19913.48,16813.66,68.46,3031.36,Medium,Distributor,0.1522,3099.82
ORD10495,INV20495,2023-02-03,2023,2,Feb,5,Friday,C1219,Customer 162,Central,India,P407,Paper Model 15,Office Supplies,Paper,3,2301.08,0.0,6903.24,5194.25,70.98,1638.01,High,Distributor,0.2373,1708.99
ORD10496,INV20496,2024-07-19,2024,7,Jul,29,Friday,C1159,Customer 71,Central,India,P571,Phones Model 23,Electronics,Phones,3,3469.88,0.1,9368.68,7902.38,68.38,1397.92,Low,Retail,0.1492,1466.3
ORD10497,INV20497,2024-04-22,2024,4,Apr,17,Monday,C1939,Customer 112,East,Bangladesh,P509,Accessories Model 37,Electronics,Accessories,1,3197.9,0.0,3197.9,2333.8,26.14,837.96,Medium,Retail,0.262,864.1
ORD10498,INV20498,2023-12-21,2023,12,Dec,51,Thursday,C1038,Customer 375,West,Oman,P757,Accessories Model 20,Electronics,Accessories,4,144.77,0.2,463.26,453.84,64.87,-55.45,Low,Retail,-0.1197,9.42
ORD10499,INV20499,2024-11-15,2024,11,Nov,46,Friday,C1232,Customer 383,East,Bangladesh,P990,OTC Model 50,Pharmaceuticals,OTC,6,810.77,0.2,3891.7,3511.2,34.93,345.57,High,Retail,0.0888,380.5
ORD10500,INV20500,2025-02-22,2025,2,Feb,8,Saturday,C1153,Customer 168,North,Nepal,P652,Laptops Model 37,Electronics,Laptops,4,207.13,0.2,662.82,560.91,17.61,84.3,Medium,Online,0.1272,101.91
ORD10501,INV20501,2025-03-15,2025,3,Mar,11,Saturday,C1805,Customer 202,West,Oman,P542,Phones Model 19,Electronics,Phones,7,3700.26,0.05,24606.73,16472.41,82.24,8052.08,Low,Online,0.3272,8134.32
ORD10502,INV20502,2023-04-11,2023,4,Apr,15,Tuesday,C1444,Customer 397,Central,India,P508,Paper Model 33,Office Supplies,Paper,1,4491.96,0.05,4267.36,3309.63,97.6,860.13,High,Online,0.2016,957.73
ORD10503,INV20503,2024-02-10,2024,2,Feb,6,Saturday,C1536,Customer 127,West,UAE,P730,Storage Model 48,Furniture,Storage,2,1709.63,0.05,3248.3,1949.34,97.78,1201.18,Low,Retail,0.3698,1298.96
ORD10504,INV20504,2024-10-24,2024,10,Oct,43,Thursday,C1374,Customer 179,Central,India,P523,Accessories Model 28,Electronics,Accessories,4,401.62,0.05,1526.16,985.15,30.64,510.37,Low,Retail,0.3344,541.01
ORD10505,INV20505,2023-02-19,2023,2,Feb,7,Sunday,C1638,Customer 75,East,India,P941,Binders Model 29,Office Supplies,Binders,2,879.08,0.15,1494.44,1044.67,97.58,352.19,Low,Retail,0.2357,449.77
ORD10506,INV20506,2024-02-13,2024,2,Feb,7,Tuesday,C1248,Customer 318,East,India,P857,Phones Model 4,Electronics,Phones,5,1531.95,0.05,7276.76,4747.14,21.67,2507.95,High,Retail,0.3447,2529.62
ORD10507,INV20507,2023-01-29,2023,1,Jan,4,Sunday,C1023,Customer 170,East,Myanmar,P560,Laptops Model 31,Electronics,Laptops,3,1092.01,0.05,3112.23,2596.93,23.22,492.08,Medium,Online,0.1581,515.3
ORD10508,INV20508,2024-06-13,2024,6,Jun,24,Thursday,C1018,Customer 193,Central,India,P815,Storage Model 43,Furniture,Storage,2,459.55,0.2,735.28,639.11,37.22,58.95,High,Retail,0.0802,96.17
ORD10509,INV20509,2024-06-07,2024,6,Jun,23,Friday,C1632,Customer 139,South,India,P908,Paper Model 45,Office Supplies,Paper,3,2552.27,0.0,7656.81,4542.2,66.16,3048.45,Medium,Distributor,0.3981,3114.61
ORD10510,INV20510,2023-05-17,2023,5,May,20,Wednesday,C1368,Customer 56,West,Oman,P972,Binders Model 43,Office Supplies,Binders,2,2324.94,0.0,4649.88,2984.94,84.01,1580.93,Low,Distributor,0.34,1664.94
ORD10511,INV20511,2025-03-02,2025,3,Mar,9,Sunday,C1544,Customer 46,South,Sri Lanka,P596,Laptops Model 39,Electronics,Laptops,1,2319.24,0.05,2203.28,1780.02,61.69,361.57,Low,Distributor,0.1641,423.26
ORD10512,INV20512,2023-02-14,2023,2,Feb,7,Tuesday,C1762,Customer 81,North,India,P601,Writing Model 26,Office Supplies,Writing,8,1016.07,0.0,8128.56,5664.12,76.75,2387.69,Low,Online,0.2937,2464.44
ORD10513,INV20513,2024-09-11,2024,9,Sep,37,Wednesday,C1899,Customer 199,South,Maldives,P740,Paper Model 17,Office Supplies,Paper,5,1674.75,0.0,8373.75,5746.04,78.62,2549.09,High,Distributor,0.3044,2627.71
ORD10514,INV20514,2024-04-06,2024,4,Apr,14,Saturday,C1747,Customer 196,South,Sri Lanka,P240,Supplement Model 6,Pharmaceuticals,Supplement,1,4759.65,0.2,3807.72,2868.39,61.1,878.23,Critical,Retail,0.2306,939.33
ORD10515,INV20515,2024-04-10,2024,4,Apr,15,Wednesday,C1337,Customer 230,West,India,P419,Tables Model 39,Furniture,Tables,3,2785.68,0.2,6685.63,5529.45,69.55,1086.63,Low,Retail,0.1625,1156.18
ORD10516,INV20516,2024-02-19,2024,2,Feb,8,Monday,C1671,Customer 290,South,Sri Lanka,P888,Tables Model 10,Furniture,Tables,2,1429.28,0.05,2715.63,1759.77,26.46,929.4,Low,Retail,0.3422,955.86
ORD10517,INV20517,2023-08-31,2023,8,Aug,35,Thursday,C1326,Customer 212,South,Sri Lanka,P130,Storage Model 49,Furniture,Storage,5,1904.01,0.15,8092.04,7514.36,43.07,534.61,Low,Retail,0.0661,577.68
ORD10518,INV20518,2024-07-14,2024,7,Jul,28,Sunday,C1780,Customer 314,South,India,P289,Phones Model 2,Electronics,Phones,1,4233.35,0.2,3386.68,3339.17,25.76,21.75,Low,Retail,0.0064,47.51
ORD10519,INV20519,2024-04-17,2024,4,Apr,16,Wednesday,C1081,Customer 353,Central,India,P126,Storage Model 23,Furniture,Storage,2,4376.66,0.15,7440.32,5469.96,33.69,1936.67,Low,Retail,0.2603,1970.36
ORD10520,INV20520,2025-08-18,2025,8,Aug,34,Monday,C1167,Customer 99,East,India,P585,Prescription Model 9,Pharmaceuticals,Prescription,1,4359.81,0.05,4141.82,3434.56,66.46,640.8,Low,Retail,0.1547,707.26
ORD10521,INV20521,2023-01-31,2023,1,Jan,5,Tuesday,C1775,Customer 105,East,Bangladesh,P787,Storage Model 13,Furniture,Storage,3,514.19,0.0,1542.57,1073.38,92.87,376.32,Low,Distributor,0.244,469.19
ORD10522,INV20522,2025-06-18,2025,6,Jun,25,Wednesday,C1414,Customer 398,Central,India,P352,Writing Model 28,Office Supplies,Writing,1,1492.73,0.0,1492.73,913.94,31.43,547.36,Medium,Retail,0.3667,578.79
ORD10523,INV20523,2024-10-02,2024,10,Oct,40,Wednesday,C1467,Customer 22,West,Oman,P211,Accessories Model 29,Electronics,Accessories,4,2461.96,0.05,9355.45,6686.64,63.72,2605.09,Medium,Online,0.2785,2668.81
ORD10524,INV20524,2023-03-22,2023,3,Mar,12,Wednesday,C1407,Customer 156,Central,India,P398,Phones Model 29,Electronics,Phones,4,200.8,0.1,722.88,491.02,40.64,191.22,Medium,Online,0.2645,231.86
ORD10525,INV20525,2023-04-22,2023,4,Apr,16,Saturday,C1739,Customer 257,Central,India,P562,Supplement Model 6,Pharmaceuticals,Supplement,5,222.81,0.0,1114.05,796.93,49.44,267.68,Low,Retail,0.2403,317.12
ORD10526,INV20526,2023-10-05,2023,10,Oct,40,Thursday,C1464,Customer 303,West,UAE,P125,Writing Model 12,Office Supplies,Writing,2,2272.74,0.05,4318.21,2823.85,14.47,1479.89,High,Online,0.3427,1494.36
ORD10527,INV20527,2024-10-25,2024,10,Oct,43,Friday,C1460,Customer 325,South,Maldives,P216,Phones Model 46,Electronics,Phones,2,1441.2,0.1,2594.16,1735.35,44.18,814.63,Low,Retail,0.314,858.81
ORD10528,INV20528,2023-11-24,2023,11,Nov,47,Friday,C1934,Customer 172,West,Oman,P886,OTC Model 11,Pharmaceuticals,OTC,3,3875.22,0.2,9300.53,7220.46,70.97,2009.1,High,Distributor,0.216,2080.07
ORD10529,INV20529,2023-11-29,2023,11,Nov,48,Wednesday,C1747,Customer 394,South,India,P415,Laptops Model 20,Electronics,Laptops,3,144.82,0.15,369.29,346.72,57.23,-34.66,Low,Online,-0.0939,22.57
ORD10530,INV20530,2023-09-27,2023,9,Sep,39,Wednesday,C1875,Customer 256,South,India,P569,Paper Model 32,Office Supplies,Paper,3,4809.39,0.2,11542.54,10826.33,93.99,622.22,High,Retail,0.0539,716.21
ORD10531,INV20531,2025-10-07,2025,10,Oct,41,Tuesday,C1081,Customer 308,South,India,P519,Prescription Model 29,Pharmaceuticals,Prescription,3,4248.14,0.2,10195.54,10630.74,89.64,-524.84,Low,Distributor,-0.0515,-435.2
ORD10532,INV20532,2024-07-23,2024,7,Jul,30,Tuesday,C1668,Customer 179,Central,India,P251,Phones Model 4,Electronics,Phones,4,3594.45,0.0,14377.8,10954.07,66.04,3357.69,Low,Online,0.2335,3423.73
ORD10533,INV20533,2024-09-03,2024,9,Sep,36,Tuesday,C1165,Customer 345,East,India,P526,Phones Model 12,Electronics,Phones,3,2241.85,0.1,6052.99,4225.76,40.9,1786.33,Medium,Retail,0.2951,1827.23
ORD10534,INV20534,2023-12-30,2023,12,Dec,52,Saturday,C1306,Customer 166,West,Oman,P195,Paper Model 50,Office Supplies,Paper,5,507.18,0.1,2282.31,1518.59,63.57,700.15,High,Retail,0.3068,763.72
ORD10535,INV20535,2025-05-25,2025,5,May,21,Sunday,C1711,Customer 141,Central,India,P237,Writing Model 8,Office Supplies,Writing,3,1270.96,0.1,3431.59,2635.8,69.57,726.22,Medium,Retail,0.2116,795.79
ORD10536,INV20536,2024-03-04,2024,3,Mar,10,Monday,C1541,Customer 45,Central,India,P847,Accessories Model 41,Electronics,Accessories,6,84.05,0.15,428.65,309.51,69.72,49.42,Medium,Retail,0.1153,119.14
ORD10537,INV20537,2024-08-11,2024,8,Aug,32,Sunday,C1638,Customer 182,West,Oman,P638,Writing Model 37,Office Supplies,Writing,5,3470.73,0.05,16485.97,10958.66,27.15,5500.16,Medium,Online,0.3336,5527.31
ORD10538,INV20538,2025-10-16,2025,10,Oct,42,Thursday,C1001,Customer 61,West,India,P397,Storage Model 13,Furniture,Storage,2,4163.2,0.0,8326.4,4879.0,76.14,3371.26,Medium,Retail,0.4049,3447.4
ORD10539,INV20539,2024-02-29,2024,2,Feb,9,Thursday,C1573,Customer 327,Central,India,P441,OTC Model 23,Pharmaceuticals,OTC,3,3000.61,0.05,8551.74,6122.62,24.8,2404.32,Low,Online,0.2811,2429.12
ORD10540,INV20540,2024-07-30,2024,7,Jul,31,Tuesday,C1331,Customer 393,East,India,P618,Writing Model 36,Office Supplies,Writing,3,3678.35,0.0,11035.05,8249.79,93.84,2691.42,Low,Online,0.2439,2785.26
ORD10541,INV20541,2025-03-22,2025,3,Mar,12,Saturday,C1944,Customer 345,Central,India,P438,Chairs Model 22,Furniture,Chairs,5,103.51,0.15,439.92,412.99,82.09,-55.16,High,Retail,-0.1254,26.93
ORD10542,INV20542,2023-10-06,2023,10,Oct,40,Friday,C1802,Customer 212,West,India,P443,Supplement Model 30,Pharmaceuticals,Supplement,2,637.61,0.0,1275.22,1076.5,29.32,169.4,High,Online,0.1328,198.72
ORD10543,INV20543,2024-10-08,2024,10,Oct,41,Tuesday,C1818,Customer 182,Central,India,P801,Storage Model 22,Furniture,Storage,1,3707.39,0.0,3707.39,2075.15,69.28,1562.96,Critical,Online,0.4216,1632.24
ORD10544,INV20544,2023-03-05,2023,3,Mar,9,Sunday,C1191,Customer 305,East,Bangladesh,P720,Storage Model 25,Furniture,Storage,2,2861.47,0.0,5722.94,3656.43,94.45,1972.06,High,Retail,0.3446,2066.51
ORD10545,INV20545,2024-10-06,2024,10,Oct,40,Sunday,C1380,Customer 232,North,Nepal,P608,OTC Model 16,Pharmaceuticals,OTC,5,299.23,0.1,1346.54,846.57,72.28,427.69,Low,Online,0.3176,499.97
ORD10546,INV20546,2023-08-18,2023,8,Aug,33,Friday,C1025,Customer 248,East,India,P554,Chairs Model 33,Furniture,Chairs,3,2909.28,0.2,6982.27,5740.85,84.12,1157.3,Low,Online,0.1657,1241.42
ORD10547,INV20547,2025-09-17,2025,9,Sep,38,Wednesday,C1841,Customer 265,Central,India,P887,Paper Model 7,Office Supplies,Paper,4,1674.49,0.05,6363.06,4103.96,17.62,2241.48,Low,Online,0.3523,2259.1
ORD10548,INV20548,2025-03-04,2025,3,Mar,10,Tuesday,C1868,Customer 305,Central,India,P145,Laptops Model 44,Electronics,Laptops,3,1935.91,0.0,5807.73,4602.75,84.13,1120.85,Low,Distributor,0.193,1204.98
ORD10549,INV20549,2023-07-31,2023,7,Jul,31,Monday,C1654,Customer 108,Central,India,P876,Accessories Model 20,Electronics,Accessories,4,4672.06,0.1,16819.42,14112.61,57.84,2648.97,Low,Online,0.1575,2706.81
ORD10550,INV20550,2024-10-15,2024,10,Oct,42,Tuesday,C1280,Customer 59,West,Oman,P252,Laptops Model 11,Electronics,Laptops,1,2404.2,0.0,2404.2,1616.4,24.51,763.29,Critical,Retail,0.3175,787.8
ORD10551,INV20551,2023-07-29,2023,7,Jul,30,Saturday,C1144,Customer 361,South,Maldives,P426,Binders Model 18,Office Supplies,Binders,4,2117.45,0.1,7622.82,4954.05,65.15,2603.62,Medium,Online,0.3416,2668.77
ORD10552,INV20552,2024-09-29,2024,9,Sep,39,Sunday,C1482,Customer 346,Central,India,P233,OTC Model 2,Pharmaceuticals,OTC,2,1805.6,0.0,3611.2,2582.73,46.29,982.18,Low,Online,0.272,1028.47
ORD10553,INV20553,2025-05-23,2025,5,May,21,Friday,C1340,Customer 102,West,India,P464,Supplement Model 20,Pharmaceuticals,Supplement,4,574.08,0.2,1837.06,1507.46,47.19,282.41,Low,Distributor,0.1537,329.6
ORD10554,INV20554,2025-08-11,2025,8,Aug,33,Monday,C1466,Customer 159,Central,India,P579,Accessories Model 7,Electronics,Accessories,2,2006.53,0.15,3411.1,2426.03,24.11,960.96,Medium,Distributor,0.2817,985.07
ORD10555,INV20555,2023-10-22,2023,10,Oct,42,Sunday,C1939,Customer 341,Central,India,P287,Writing Model 45,Office Supplies,Writing,1,2124.96,0.1,1912.46,1275.96,89.14,547.36,High,Distributor,0.2862,636.5
ORD10556,INV20556,2025-07-17,2025,7,Jul,29,Thursday,C1490,Customer 237,West,India,P215,Laptops Model 23,Electronics,Laptops,3,4792.68,0.05,13659.14,8858.8,89.76,4710.58,Low,Online,0.3449,4800.34
ORD10557,INV20557,2023-09-18,2023,9,Sep,38,Monday,C1333,Customer 285,Central,India,P915,Supplement Model 7,Pharmaceuticals,Supplement,7,2170.87,0.0,15196.09,11692.62,84.2,3419.27,High,Retail,0.225,3503.47
ORD10558,INV20558,2025-03-31,2025,3,Mar,14,Monday,C1162,Customer 247,Central,India,P349,Storage Model 36,Furniture,Storage,4,1926.25,0.15,6549.25,6352.91,32.61,163.73,Low,Online,0.025,196.34
ORD10559,INV20559,2025-06-01,2025,6,Jun,22,Sunday,C1177,Customer 340,West,Oman,P810,Binders Model 16,Office Supplies,Binders,4,1659.8,0.0,6639.2,3729.78,34.48,2874.94,Medium,Retail,0.433,2909.42
ORD10560,INV20560,2025-09-23,2025,9,Sep,39,Tuesday,C1841,Customer 228,North,Bhutan,P668,Prescription Model 7,Pharmaceuticals,Prescription,1,4892.86,0.05,4648.22,4108.65,45.56,494.01,Low,Online,0.1063,539.57
ORD10561,INV20561,2023-08-11,2023,8,Aug,32,Friday,C1062,Customer 47,Central,India,P760,Writing Model 43,Office Supplies,Writing,6,1366.35,0.05,7788.19,6944.61,12.32,831.26,High,Distributor,0.1067,843.58
ORD10562,INV20562,2023-01-01,2023,1,Jan,52,Sunday,C1399,Customer 316,South,Maldives,P644,Tables Model 19,Furniture,Tables,3,4695.72,0.2,11269.73,8513.65,66.05,2690.03,Medium,Online,0.2387,2756.08
ORD10563,INV20563,2024-10-10,2024,10,Oct,41,Thursday,C1091,Customer 299,East,Myanmar,P835,Writing Model 23,Office Supplies,Writing,2,2115.11,0.0,4230.22,2529.96,25.38,1674.88,Medium,Retail,0.3959,1700.26
ORD10564,INV20564,2023-09-19,2023,9,Sep,38,Tuesday,C1720,Customer 287,East,India,P154,Binders Model 1,Office Supplies,Binders,3,1995.86,0.1,5388.82,3473.24,11.49,1904.09,Low,Online,0.3533,1915.58
ORD10565,INV20565,2023-03-05,2023,3,Mar,9,Sunday,C1391,Customer 208,South,Sri Lanka,P425,Supplement Model 46,Pharmaceuticals,Supplement,3,167.35,0.15,426.74,401.88,97.72,-72.86,Medium,Online,-0.1707,24.86
ORD10566,INV20566,2023-12-22,2023,12,Dec,51,Friday,C1860,Customer 214,West,India,P493,Storage Model 24,Furniture,Storage,1,4348.63,0.05,4131.2,3600.4,47.77,483.03,Low,Distributor,0.1169,530.8
ORD10567,INV20567,2023-09-15,2023,9,Sep,37,Friday,C1738,Customer 250,South,India,P116,Accessories Model 10,Electronics,Accessories,1,2891.05,0.15,2457.39,1930.84,12.58,513.97,Critical,Online,0.2092,526.55
ORD10568,INV20568,2023-10-09,2023,10,Oct,41,Monday,C1521,Customer 218,West,UAE,P284,Supplement Model 30,Pharmaceuticals,Supplement,1,3947.49,0.2,3157.99,2534.01,13.62,610.36,High,Online,0.1933,623.98
ORD10569,INV20569,2024-04-07,2024,4,Apr,14,Sunday,C1242,Customer 365,South,Sri Lanka,P610,Accessories Model 47,Electronics,Accessories,4,3561.72,0.2,11397.5,8996.16,91.38,2309.96,Low,Distributor,0.2027,2401.34
ORD10570,INV20570,2025-01-21,2025,1,Jan,4,Tuesday,C1594,Customer 247,North,India,P477,Supplement Model 8,Pharmaceuticals,Supplement,2,2159.3,0.0,4318.6,3453.62,82.51,782.47,Low,Retail,0.1812,864.98
ORD10571,INV20571,2024-07-26,2024,7,Jul,30,Friday,C1251,Customer 242,West,Oman,P724,Accessories Model 6,Electronics,Accessories,2,4655.47,0.0,9310.94,5387.39,50.51,3873.04,Medium,Retail,0.416,3923.55
ORD10572,INV20572,2024-10-01,2024,10,Oct,40,Tuesday,C1480,Customer 233,Central,India,P897,Binders Model 1,Office Supplies,Binders,2,1095.07,0.2,1752.11,1698.98,14.62,38.51,High,Retail,0.022,53.13
ORD10573,INV20573,2024-11-09,2024,11,Nov,45,Saturday,C1711,Customer 306,West,UAE,P271,Writing Model 3,Office Supplies,Writing,3,2673.21,0.1,7217.67,4799.03,61.48,2357.16,Medium,Retail,0.3266,2418.64
ORD10574,INV20574,2023-05-06,2023,5,May,18,Saturday,C1298,Customer 378,West,Oman,P152,Storage Model 43,Furniture,Storage,3,1377.46,0.2,3305.9,2720.44,46.76,538.7,Low,Online,0.163,585.46
ORD10575,INV20575,2023-09-17,2023,9,Sep,37,Sunday,C1287,Customer 141,Central,India,P235,Writing Model 40,Office Supplies,Writing,1,221.63,0.1,199.47,147.95,72.74,-21.22,Low,Online,-0.1064,51.52
ORD10576,INV20576,2023-12-24,2023,12,Dec,51,Sunday,C1267,Customer 359,Central,India,P927,Prescription Model 12,Pharmaceuticals,Prescription,2,4436.13,0.05,8428.65,7263.78,36.76,1128.11,Medium,Retail,0.1338,1164.87
ORD10577,INV20577,2023-03-09,2023,3,Mar,10,Thursday,C1857,Customer 254,East,India,P941,Storage Model 10,Furniture,Storage,2,3378.3,0.15,5743.11,5390.55,70.58,281.98,High,Online,0.0491,352.56
ORD10578,INV20578,2025-06-20,2025,6,Jun,25,Friday,C1773,Customer 60,South,India,P757,Paper Model 17,Office Supplies,Paper,3,1834.35,0.0,5503.05,4134.89,34.36,1333.8,Low,Online,0.2424,1368.16
ORD10579,INV20579,2024-09-09,2024,9,Sep,37,Monday,C1399,Customer 243,West,Oman,P799,Tables Model 46,Furniture,Tables,2,4942.68,0.1,8896.82,8335.18,81.44,480.2,Low,Distributor,0.054,561.64
ORD10580,INV20580,2023-01-25,2023,1,Jan,4,Wednesday,C1699,Customer 22,East,Bangladesh,P423,Supplement Model 34,Pharmaceuticals,Supplement,4,3115.98,0.0,12463.92,8392.67,48.47,4022.78,High,Retail,0.3228,4071.25
ORD10581,INV20581,2025-06-03,2025,6,Jun,23,Tuesday,C1261,Customer 336,Central,India,P373,Writing Model 7,Office Supplies,Writing,3,4675.44,0.2,11221.06,10614.09,84.09,522.88,Low,Retail,0.0466,606.97
ORD10582,INV20582,2024-05-10,2024,5,May,19,Friday,C1320,Customer 281,Central,India,P806,Binders Model 12,Office Supplies,Binders,2,4100.98,0.0,8201.96,4609.84,90.09,3502.03,Medium,Retail,0.427,3592.12
ORD10583,INV20583,2023-01-25,2023,1,Jan,4,Wednesday,C1224,Customer 372,West,India,P556,Accessories Model 23,Electronics,Accessories,3,1302.48,0.1,3516.7,3163.73,19.26,333.71,Low,Online,0.0949,352.97
ORD10584,INV20584,2023-07-08,2023,7,Jul,27,Saturday,C1725,Customer 62,North,Bhutan,P753,Storage Model 8,Furniture,Storage,4,3398.59,0.0,13594.36,9900.4,64.28,3629.68,High,Online,0.267,3693.96
ORD10585,INV20585,2024-01-14,2024,1,Jan,2,Sunday,C1676,Customer 39,North,Bhutan,P401,Tables Model 30,Furniture,Tables,3,3854.48,0.15,9828.92,7144.84,72.31,2611.77,High,Online,0.2657,2684.08
